Anio;Periodo;CodigoDistrito;NombreDistrito;CodigoBarrio;NombreBarrio;DatoPoblacion;DatoPoblacionMenor16;DatoPoblacionEntre16y64;DatoPoblacionMayor65;DatoSobreEnvejecimiento;DatoSobreenvejecimientoHombres;DatoSobreenvejecimientoMujeres;DatoFeminidad;DatoNacionalidadExtranjera
2006;Anual;3;Retiro;33;Estrella;24646;11.81;67.71;20.47;24.56;20.0;27.8;113.6;4.89
2007;Anual;3;Retiro;33;Estrella;24653;11.62;67.23;21.15;25.78;21.5;28.8;113.5;4.58
2008;Anual;3;Retiro;33;Estrella;24528;11.73;66.16;22.11;26.41;22.6;29.1;113.3;4.79
2009;Anual;3;Retiro;33;Estrella;24395;11.74;65.28;22.97;27.03;22.8;30.1;113.6;5.04
2010;Anual;3;Retiro;33;Estrella;24250;11.97;64.08;23.95;27.77;23.8;30.7;114.1;4.97
2011;Anual;3;Retiro;33;Estrella;24007;11.98;62.98;25.04;28.03;23.5;31.4;114.0;4.84
2012;Anual;3;Retiro;33;Estrella;23823;12.19;61.81;26.0;28.62;24.2;31.8;115.1;4.37
2013;Anual;3;Retiro;33;Estrella;23637;12.3;60.73;26.97;28.38;24.6;31.1;114.8;4.19
2014;Anual;3;Retiro;33;Estrella;23399;12.45;59.6;27.95;28.64;24.8;31.4;115.6;3.97
2015;Anual;3;Retiro;33;Estrella;23237;12.56;58.51;28.93;28.98;25.6;31.4;115.5;3.68
2016;Anual;3;Retiro;33;Estrella;23200;12.79;57.58;29.63;29.11;25.9;31.4;115.7;3.7
2017;Anual;3;Retiro;33;Estrella;23163;12.82;57.19;30.0;29.89;27.0;32.0;115.8;3.57
2018;Anual;3;Retiro;33;Estrella;23238;13.1;56.43;30.47;30.16;27.3;32.1;115.2;3.7
2019;Anual;3;Retiro;33;Estrella;23306;13.15;56.17;30.68;30.8;28.4;32.5;115.8;4.12
2020;Anual;3;Retiro;33;Estrella;23354;12.98;56.05;30.98;30.7;28.4;32.4;116.9;4.68
2021;Anual;3;Retiro;33;Estrella;23051;12.97;55.98;31.05;32.2;29.8;34.0;116.7;4.75
2022;Anual;3;Retiro;33;Estrella;22780;12.91;55.53;31.57;32.9;30.8;34.3;116.7;4.6
2005;Anual;1;Centro;16;Sol;8774;9.25;75.29;15.44;32.69;21.8;39.0;101.5;32.65
2006;Anual;1;Centro;16;Sol;8735;8.31;76.31;15.36;31.74;22.4;37.4;100.2;33.71
2007;Anual;1;Centro;16;Sol;8006;7.94;76.07;15.99;31.88;21.8;38.0;103.2;29.65
2008;Anual;1;Centro;16;Sol;8047;7.72;76.6;15.68;32.73;24.5;37.8;101.1;30.16
2009;Anual;1;Centro;16;Sol;8124;7.75;77.02;15.23;34.2;26.6;38.9;100.0;30.44
2010;Anual;1;Centro;16;Sol;8114;7.58;77.08;15.34;33.73;27.0;38.1;99.5;29.94
2011;Anual;1;Centro;16;Sol;8179;7.54;76.92;15.54;32.97;27.5;36.6;98.5;29.8
2012;Anual;1;Centro;16;Sol;7858;7.51;76.52;15.97;34.18;29.1;37.4;98.1;26.89
2013;Anual;1;Centro;16;Sol;7827;7.32;76.95;15.73;33.96;28.9;37.3;98.8;27.12
2014;Anual;1;Centro;16;Sol;7509;7.39;76.28;16.33;34.58;27.5;39.4;99.0;26.13
2015;Anual;1;Centro;16;Sol;7347;7.54;75.91;16.55;34.54;27.5;39.1;99.4;24.7
2016;Anual;1;Centro;16;Sol;7422;7.22;76.29;16.49;33.42;25.2;38.8;99.0;25.46
2017;Anual;1;Centro;16;Sol;7341;7.06;76.11;16.84;32.52;24.8;37.6;97.7;25.02
2018;Anual;1;Centro;16;Sol;7201;7.03;75.81;17.16;31.88;24.1;37.1;96.1;25.07
2019;Anual;1;Centro;16;Sol;7337;6.98;75.97;17.05;31.6;21.7;38.5;95.7;27.37
2020;Anual;1;Centro;16;Sol;7622;6.38;76.66;16.96;29.0;20.7;35.0;95.7;29.27
2021;Anual;1;Centro;16;Sol;7993;6.28;77.53;16.19;28.5;21.8;33.4;94.0;32.03
2022;Anual;1;Centro;16;Sol;8117;6.18;77.97;15.84;27.4;21.7;31.8;91.8;33.65
2005;Anual;1;Centro;13;Cortes;11538;9.2;73.11;17.68;33.61;24.5;38.4;107.4;23.49
2006;Anual;1;Centro;13;Cortes;11597;9.02;73.8;17.17;33.85;25.4;38.4;106.4;24.46
2007;Anual;1;Centro;13;Cortes;10810;8.63;73.64;17.72;34.83;25.2;40.2;106.3;21.8
2008;Anual;1;Centro;13;Cortes;10884;8.79;73.86;17.34;35.08;24.9;40.8;105.6;22.29
2009;Anual;1;Centro;13;Cortes;11049;8.84;74.31;16.83;36.02;26.7;41.4;104.4;23.37
2010;Anual;1;Centro;13;Cortes;11113;8.7;74.8;16.49;36.17;27.0;41.7;103.5;23.67
2011;Anual;1;Centro;13;Cortes;11149;8.34;75.1;16.55;36.59;27.0;42.6;102.8;23.86
2012;Anual;1;Centro;13;Cortes;10941;8.16;75.26;16.57;36.62;28.2;41.9;102.2;21.73
2013;Anual;1;Centro;13;Cortes;10888;8.09;75.38;16.53;34.83;26.3;40.5;100.4;21.45
2014;Anual;1;Centro;13;Cortes;10674;8.09;75.19;16.72;35.24;27.3;40.6;101.7;20.93
2015;Anual;1;Centro;13;Cortes;10482;8.04;74.85;17.11;35.14;28.6;39.5;102.9;20.15
2016;Anual;1;Centro;13;Cortes;10622;7.94;75.4;16.66;35.37;29.2;39.6;101.8;20.55
2017;Anual;1;Centro;13;Cortes;10521;7.56;75.59;16.85;35.48;28.3;40.5;100.8;20.89
2018;Anual;1;Centro;13;Cortes;10531;7.26;75.86;16.87;34.1;27.8;38.6;100.0;21.96
2019;Anual;1;Centro;13;Cortes;10484;7.27;75.77;16.96;32.7;27.0;36.7;100.3;23.08
2020;Anual;1;Centro;13;Cortes;10771;7.17;76.05;16.79;31.4;25.3;35.9;100.8;24.36
2021;Anual;1;Centro;13;Cortes;10787;6.82;76.19;16.98;30.2;24.0;34.8;100.5;25.99
2022;Anual;1;Centro;13;Cortes;10828;6.33;76.6;17.08;29.6;23.8;33.9;102.6;27.54
2005;Anual;14;Moratalaz;144;Media Legua;20744;13.29;67.43;19.28;21.16;17.9;23.4;112.4;6.27
2006;Anual;14;Moratalaz;144;Media Legua;20544;13.14;66.97;19.88;21.52;18.2;23.8;113.3;7.1
2007;Anual;14;Moratalaz;144;Media Legua;20285;13.11;66.51;20.38;23.08;20.2;25.1;113.2;8.03
2008;Anual;14;Moratalaz;144;Media Legua;20190;13.12;66.09;20.79;23.84;21.0;25.8;113.3;9.26
2009;Anual;14;Moratalaz;144;Media Legua;20026;12.98;65.72;21.3;24.61;22.3;26.2;113.7;9.96
2010;Anual;14;Moratalaz;144;Media Legua;19765;12.75;65.21;22.04;25.78;23.3;27.5;115.0;10.11
2011;Anual;14;Moratalaz;144;Media Legua;19397;12.37;64.7;22.93;27.23;24.7;29.0;115.9;10.25
2012;Anual;14;Moratalaz;144;Media Legua;19009;12.19;64.21;23.6;28.98;26.5;30.6;117.3;9.4
2013;Anual;14;Moratalaz;144;Media Legua;18735;12.1;63.73;24.17;30.78;28.5;32.3;118.3;8.87
2014;Anual;14;Moratalaz;144;Media Legua;18213;11.77;62.97;25.26;32.46;30.2;33.9;118.0;7.94
2015;Anual;14;Moratalaz;144;Media Legua;18031;11.42;62.72;25.86;33.57;31.9;34.7;118.0;7.45
2016;Anual;14;Moratalaz;144;Media Legua;17926;11.49;62.06;26.45;34.27;32.7;35.3;118.0;7.59
2017;Anual;14;Moratalaz;144;Media Legua;17811;11.41;61.75;26.84;34.83;32.8;36.2;117.7;7.9
2018;Anual;14;Moratalaz;144;Media Legua;17757;11.43;61.14;27.43;35.77;33.6;37.2;119.5;8.27
2019;Anual;14;Moratalaz;144;Media Legua;17871;11.39;61.1;27.51;35.7;33.3;37.3;118.8;9.33
2020;Anual;14;Moratalaz;144;Media Legua;17951;11.46;60.88;27.66;34.8;32.5;36.3;119.3;10.46
2021;Anual;14;Moratalaz;144;Media Legua;17660;11.4;60.58;28.02;35.0;32.2;36.8;121.0;10.53
2022;Anual;14;Moratalaz;144;Media Legua;17377;11.18;60.2;28.62;35.5;33.2;37.0;121.5;10.6
2005;Anual;10;Latina;102;Puerta del Ángel;44883;11.84;64.5;23.67;29.94;26.6;31.9;115.4;18.36
2006;Anual;10;Latina;102;Puerta del Ángel;45414;11.9;64.87;23.22;31.26;27.5;33.4;114.3;20.88
2007;Anual;10;Latina;102;Puerta del Ángel;44979;11.84;65.39;22.78;32.9;29.0;35.1;114.3;21.75
2008;Anual;10;Latina;102;Puerta del Ángel;45783;12.09;65.91;22.0;34.78;31.3;36.8;113.5;23.51
2009;Anual;10;Latina;102;Puerta del Ángel;45938;12.18;66.26;21.56;36.54;33.1;38.5;113.4;24.5
2010;Anual;10;Latina;102;Puerta del Ángel;45468;12.18;66.24;21.58;38.24;34.8;40.2;114.2;23.97
2011;Anual;10;Latina;102;Puerta del Ángel;44755;12.32;66.25;21.43;39.32;36.4;41.0;115.1;23.38
2012;Anual;10;Latina;102;Puerta del Ángel;43759;12.4;66.08;21.52;40.87;38.1;42.5;116.9;21.66
2013;Anual;10;Latina;102;Puerta del Ángel;42907;12.39;65.95;21.66;42.1;38.8;43.9;117.6;20.05
2014;Anual;10;Latina;102;Puerta del Ángel;41774;12.24;65.77;21.99;43.23;39.0;45.6;117.8;18.31
2015;Anual;10;Latina;102;Puerta del Ángel;40918;12.25;65.83;21.91;43.8;39.4;46.3;117.9;16.86
2016;Anual;10;Latina;102;Puerta del Ángel;40910;12.08;66.26;21.66;43.74;39.1;46.4;117.8;16.86
2017;Anual;10;Latina;102;Puerta del Ángel;41006;12.11;66.63;21.27;44.0;39.2;46.8;117.4;16.9
2018;Anual;10;Latina;102;Puerta del Ángel;41397;11.96;67.09;20.95;43.51;38.5;46.5;117.2;18.11
2019;Anual;10;Latina;102;Puerta del Ángel;41730;11.7;67.54;20.75;42.7;37.4;45.9;117.5;19.26
2020;Anual;10;Latina;102;Puerta del Ángel;42362;11.41;68.11;20.48;41.4;36.1;44.6;116.9;20.68
2021;Anual;10;Latina;102;Puerta del Ángel;41982;11.19;68.56;20.25;41.1;35.2;44.7;117.0;21.69
2022;Anual;10;Latina;102;Puerta del Ángel;41401;11.03;68.62;20.35;39.4;32.8;43.5;116.6;21.57
2005;Anual;3;Retiro;36;Niño Jesús;16319;14.9;66.13;18.97;25.89;22.9;27.8;116.4;5.6
2006;Anual;3;Retiro;36;Niño Jesús;16340;14.83;65.65;19.51;26.54;23.7;28.4;116.8;6.29
2007;Anual;3;Retiro;36;Niño Jesús;15989;14.87;65.05;20.08;27.51;23.9;29.9;117.6;6.01
2008;Anual;3;Retiro;36;Niño Jesús;15961;14.99;64.58;20.43;28.27;24.8;30.6;118.2;6.52
2009;Anual;3;Retiro;36;Niño Jesús;15965;14.76;64.26;20.97;28.58;24.6;31.3;117.3;7.08
2010;Anual;3;Retiro;36;Niño Jesús;15841;14.32;63.76;21.91;28.78;24.9;31.3;117.5;7.1
2011;Anual;3;Retiro;36;Niño Jesús;15774;14.56;63.08;22.35;30.15;26.0;32.9;118.6;6.9
2012;Anual;3;Retiro;36;Niño Jesús;15700;14.82;62.17;23.0;31.04;25.8;34.5;118.5;5.99
2013;Anual;3;Retiro;36;Niño Jesús;15432;14.76;61.2;24.03;32.08;27.7;35.0;119.1;5.56
2014;Anual;3;Retiro;36;Niño Jesús;15192;14.72;60.54;24.74;32.24;27.6;35.4;120.6;5.15
2015;Anual;3;Retiro;36;Niño Jesús;15197;14.86;59.88;25.26;32.35;27.4;35.6;120.2;4.65
2016;Anual;3;Retiro;36;Niño Jesús;15250;14.87;59.57;25.56;32.5;27.0;36.2;118.8;4.73
2017;Anual;3;Retiro;36;Niño Jesús;15175;14.73;59.1;26.17;32.4;27.7;35.5;119.3;4.88
2018;Anual;3;Retiro;36;Niño Jesús;15280;14.84;58.75;26.41;32.37;27.8;35.3;120.1;5.08
2019;Anual;3;Retiro;36;Niño Jesús;15343;14.96;58.65;26.39;32.0;27.4;35.0;120.0;5.66
2020;Anual;3;Retiro;36;Niño Jesús;15461;14.99;58.24;26.76;31.4;26.9;34.4;121.0;6.05
2021;Anual;3;Retiro;36;Niño Jesús;15300;14.58;58.54;26.88;32.0;28.0;34.7;119.7;6.17
2022;Anual;3;Retiro;36;Niño Jesús;15129;14.42;58.39;27.19;32.3;28.6;34.7;120.4;6.08
2005;Anual;14;Moratalaz;143;Marroquina;31867;16.52;66.6;16.88;19.8;14.7;23.6;109.9;6.34
2006;Anual;14;Moratalaz;143;Marroquina;31387;16.1;65.86;18.03;19.54;14.7;23.2;110.1;7.04
2007;Anual;14;Moratalaz;143;Marroquina;30823;15.78;65.29;18.93;20.27;15.9;23.6;110.3;6.91
2008;Anual;14;Moratalaz;143;Marroquina;30585;15.43;64.86;19.71;20.57;17.0;23.3;110.4;7.6
2009;Anual;14;Moratalaz;143;Marroquina;30330;15.09;64.36;20.54;21.57;17.3;24.7;111.6;7.77
2010;Anual;14;Moratalaz;143;Marroquina;29973;14.65;63.85;21.5;22.16;18.4;25.0;111.8;7.83
2011;Anual;14;Moratalaz;143;Marroquina;29525;14.16;63.5;22.33;22.96;19.4;25.6;112.6;7.73
2012;Anual;14;Moratalaz;143;Marroquina;29248;13.67;63.32;23.01;24.55;21.4;26.8;113.6;7.28
2013;Anual;14;Moratalaz;143;Marroquina;28663;13.11;63.05;23.84;25.56;22.8;27.5;114.0;6.72
2014;Anual;14;Moratalaz;143;Marroquina;28138;12.53;62.87;24.6;27.14;24.8;28.8;114.4;5.96
2015;Anual;14;Moratalaz;143;Marroquina;27743;12.1;62.64;25.25;28.93;27.7;29.8;114.9;5.49
2016;Anual;14;Moratalaz;143;Marroquina;27596;11.55;62.78;25.67;31.1;29.1;32.5;115.2;5.22
2017;Anual;14;Moratalaz;143;Marroquina;27366;11.18;62.62;26.2;33.47;31.6;34.8;115.4;5.27
2018;Anual;14;Moratalaz;143;Marroquina;27378;10.76;62.61;26.63;34.94;33.2;36.1;114.9;5.73
2019;Anual;14;Moratalaz;143;Marroquina;27260;10.3;62.41;27.28;36.0;34.0;37.3;115.6;6.19
2020;Anual;14;Moratalaz;143;Marroquina;27232;9.83;62.54;27.63;36.3;34.8;37.3;116.2;6.78
2021;Anual;14;Moratalaz;143;Marroquina;26658;9.66;62.26;28.09;37.9;36.3;39.0;116.9;7.03
2022;Anual;14;Moratalaz;143;Marroquina;26297;9.6;61.87;28.53;38.2;35.9;39.7;117.1;6.89
2005;Anual;1;Centro;12;Embajadores;50917;10.7;72.28;17.01;34.7;26.4;38.8;100.7;31.74
2006;Anual;1;Centro;12;Embajadores;51527;10.45;73.08;16.45;35.39;26.5;40.0;96.7;33.85
2007;Anual;1;Centro;12;Embajadores;49197;10.0;73.59;16.41;36.43;27.2;41.2;96.3;31.78
2008;Anual;1;Centro;12;Embajadores;49593;9.94;74.51;15.55;36.59;27.5;41.3;94.7;32.67
2009;Anual;1;Centro;12;Embajadores;50196;9.89;75.13;14.99;37.43;28.8;41.9;92.0;33.66
2010;Anual;1;Centro;12;Embajadores;50208;9.79;75.56;14.65;38.34;29.7;42.9;91.4;33.54
2011;Anual;1;Centro;12;Embajadores;49504;9.61;75.75;14.64;39.01;30.9;43.4;92.1;32.59
2012;Anual;1;Centro;12;Embajadores;48477;9.65;75.61;14.74;39.71;31.5;44.2;93.9;30.01
2013;Anual;1;Centro;12;Embajadores;47470;9.49;75.64;14.86;39.77;31.7;44.3;94.0;28.56
2014;Anual;1;Centro;12;Embajadores;45710;9.5;75.36;15.15;39.94;31.9;44.5;95.2;26.72
2015;Anual;1;Centro;12;Embajadores;44268;9.69;75.06;15.25;39.88;31.6;44.6;96.4;24.84
2016;Anual;1;Centro;12;Embajadores;44944;9.4;75.82;14.78;39.08;31.3;43.6;95.9;24.68
2017;Anual;1;Centro;12;Embajadores;44630;9.23;76.23;14.54;38.09;30.4;42.7;94.5;24.57
2018;Anual;1;Centro;12;Embajadores;44630;9.05;76.56;14.38;37.08;30.0;41.4;93.8;25.26
2019;Anual;1;Centro;12;Embajadores;45259;8.81;77.11;14.07;35.8;28.5;40.3;93.5;26.22
2020;Anual;1;Centro;12;Embajadores;47048;8.32;78.0;13.68;34.4;27.0;39.0;92.1;28.06
2021;Anual;1;Centro;12;Embajadores;47238;8.06;78.48;13.45;33.4;26.2;38.0;90.7;29.58
2022;Anual;1;Centro;12;Embajadores;46444;8.09;78.35;13.56;31.8;24.2;36.6;91.4;29.74
2005;Anual;2;Arganzuela;21;Imperial;22794;13.43;68.44;18.12;30.49;25.6;33.4;115.3;8.73
2006;Anual;2;Arganzuela;21;Imperial;22942;13.3;68.25;18.44;31.39;25.8;34.7;115.4;9.38
2007;Anual;2;Arganzuela;21;Imperial;23171;13.2;68.59;18.21;32.45;26.9;35.8;114.7;8.92
2008;Anual;2;Arganzuela;21;Imperial;23232;13.17;68.66;18.18;33.58;27.1;37.4;115.8;9.39
2009;Anual;2;Arganzuela;21;Imperial;23228;13.23;68.43;18.34;33.76;27.1;37.8;114.9;9.62
2010;Anual;2;Arganzuela;21;Imperial;23211;13.44;68.08;18.47;34.35;28.7;37.8;115.7;9.28
2011;Anual;2;Arganzuela;21;Imperial;23202;13.19;68.19;18.62;34.86;30.3;37.6;116.0;9.29
2012;Anual;2;Arganzuela;21;Imperial;23148;13.27;67.85;18.88;35.22;31.0;37.8;115.2;8.57
2013;Anual;2;Arganzuela;21;Imperial;23150;13.12;67.81;19.07;36.1;31.4;39.0;115.3;8.24
2014;Anual;2;Arganzuela;21;Imperial;22778;13.06;67.31;19.62;36.49;31.5;39.6;115.8;7.2
2015;Anual;2;Arganzuela;21;Imperial;22636;13.14;66.84;19.83;36.23;31.9;39.3;115.8;6.74
2016;Anual;2;Arganzuela;21;Imperial;22679;13.0;66.8;20.2;36.69;31.2;40.1;117.0;6.56
2017;Anual;2;Arganzuela;21;Imperial;22646;12.57;66.82;20.62;36.39;30.3;40.3;116.3;6.61
2018;Anual;2;Arganzuela;21;Imperial;22719;12.29;66.71;21.0;35.55;29.5;39.4;115.7;6.68
2019;Anual;2;Arganzuela;21;Imperial;22766;11.85;66.59;21.56;34.7;29.7;38.0;115.9;7.05
2020;Anual;2;Arganzuela;21;Imperial;22908;11.51;66.54;21.95;33.9;28.8;37.3;116.3;7.69
2021;Anual;2;Arganzuela;21;Imperial;22596;11.33;66.34;22.33;33.4;27.5;37.2;116.3;7.92
2022;Anual;2;Arganzuela;21;Imperial;22456;11.07;65.99;22.93;32.3;26.4;36.1;115.2;8.01
2005;Anual;14;Moratalaz;142;Horcajo;6105;28.48;67.27;4.26;11.92;6.1;16.6;103.7;5.94
2006;Anual;14;Moratalaz;142;Horcajo;6361;28.28;67.11;4.61;16.38;10.4;20.8;104.7;6.05
2007;Anual;14;Moratalaz;142;Horcajo;6453;28.33;67.02;4.65;18.67;15.3;21.3;104.8;5.19
2008;Anual;14;Moratalaz;142;Horcajo;6550;28.47;66.72;4.81;20.95;17.0;23.9;106.0;5.42
2009;Anual;14;Moratalaz;142;Horcajo;6595;28.31;66.61;5.08;21.79;16.8;25.5;106.8;5.49
2010;Anual;14;Moratalaz;142;Horcajo;6617;27.84;66.95;5.21;23.19;16.8;28.1;106.7;5.23
2011;Anual;14;Moratalaz;142;Horcajo;6611;27.32;67.21;5.48;25.14;16.2;32.2;107.7;4.86
2012;Anual;14;Moratalaz;142;Horcajo;6605;26.48;67.68;5.84;26.17;20.0;31.3;108.8;4.63
2013;Anual;14;Moratalaz;142;Horcajo;6519;25.39;68.55;6.06;27.34;21.0;32.4;109.7;4.02
2014;Anual;14;Moratalaz;142;Horcajo;6500;23.94;69.75;6.31;29.27;24.2;33.3;109.3;4.12
2015;Anual;14;Moratalaz;142;Horcajo;6438;23.11;70.41;6.48;27.34;23.9;30.0;109.4;3.84
2016;Anual;14;Moratalaz;142;Horcajo;6406;21.93;71.21;6.85;28.25;25.7;30.2;108.6;4.15
2017;Anual;14;Moratalaz;142;Horcajo;6435;20.54;71.93;7.52;29.55;26.8;31.6;108.5;3.71
2018;Anual;14;Moratalaz;142;Horcajo;6326;19.3;72.65;8.05;29.27;25.7;32.0;108.7;3.38
2019;Anual;14;Moratalaz;142;Horcajo;6334;18.11;73.4;8.49;28.8;24.9;32.0;109.0;3.85
2020;Anual;14;Moratalaz;142;Horcajo;6435;16.66;74.03;9.31;27.5;23.4;30.8;109.3;4.86
2021;Anual;14;Moratalaz;142;Horcajo;6371;15.4;74.76;9.84;25.7;21.7;28.8;109.2;5.59
2022;Anual;14;Moratalaz;142;Horcajo;6354;14.37;74.99;10.64;25.0;22.3;27.1;107.9;6.96
2005;Anual;10;Latina;103;Lucero;38141;12.94;65.07;22.0;23.28;19.6;25.9;108.7;15.16
2006;Anual;10;Latina;103;Lucero;38834;12.91;65.1;21.98;24.5;21.0;26.9;107.6;17.52
2007;Anual;10;Latina;103;Lucero;38639;13.24;64.86;21.9;26.13;23.3;28.1;107.8;18.62
2008;Anual;10;Latina;103;Lucero;38953;13.13;65.13;21.74;27.37;24.5;29.3;107.6;19.97
2009;Anual;10;Latina;103;Lucero;38931;13.39;64.72;21.89;29.14;26.5;30.9;108.1;20.44
2010;Anual;10;Latina;103;Lucero;38719;13.49;64.28;22.23;30.84;28.8;32.2;109.0;20.3
2011;Anual;10;Latina;103;Lucero;37805;13.48;63.7;22.83;32.53;30.3;34.0;110.3;19.43
2012;Anual;10;Latina;103;Lucero;36996;13.64;63.24;23.12;34.78;32.6;36.3;111.3;17.63
2013;Anual;10;Latina;103;Lucero;36624;13.51;63.26;23.23;36.5;34.7;37.7;112.7;16.4
2014;Anual;10;Latina;103;Lucero;35779;13.59;62.82;23.59;37.61;35.9;38.7;113.7;14.82
2015;Anual;10;Latina;103;Lucero;35282;13.49;62.78;23.73;39.45;37.5;40.7;114.1;13.76
2016;Anual;10;Latina;103;Lucero;35290;13.32;63.11;23.57;40.51;37.9;42.2;114.8;13.83
2017;Anual;10;Latina;103;Lucero;35269;13.27;63.57;23.16;41.44;38.4;43.4;115.6;14.55
2018;Anual;10;Latina;103;Lucero;35488;12.84;64.17;22.99;42.12;39.3;43.9;115.2;15.55
2019;Anual;10;Latina;103;Lucero;36090;12.57;64.88;22.55;42.2;39.0;44.3;115.2;16.98
2020;Anual;10;Latina;103;Lucero;36783;12.49;65.47;22.05;41.9;38.5;44.1;115.2;18.53
2021;Anual;10;Latina;103;Lucero;36576;12.2;65.93;21.87;42.5;38.6;45.0;114.4;18.93
2022;Anual;10;Latina;103;Lucero;36062;11.95;66.03;22.01;41.6;37.5;44.3;113.5;18.36
2005;Anual;14;Moratalaz;146;Vinateros;19349;10.22;63.4;26.39;19.72;16.2;22.1;116.2;10.27
2006;Anual;14;Moratalaz;146;Vinateros;19186;10.42;62.57;27.01;19.51;16.5;21.6;116.7;11.74
2007;Anual;14;Moratalaz;146;Vinateros;18617;10.6;61.29;28.11;20.44;17.5;22.5;117.8;11.69
2008;Anual;14;Moratalaz;146;Vinateros;18534;10.69;60.66;28.66;21.75;18.5;23.9;119.2;12.92
2009;Anual;14;Moratalaz;146;Vinateros;18408;10.86;59.91;29.23;23.29;20.1;25.4;119.4;13.57
2010;Anual;14;Moratalaz;146;Vinateros;18201;10.88;59.47;29.65;24.72;22.2;26.4;119.3;13.5
2011;Anual;14;Moratalaz;146;Vinateros;17960;11.19;58.62;30.19;26.98;24.3;28.7;121.2;13.1
2012;Anual;14;Moratalaz;146;Vinateros;17818;11.51;58.21;30.29;29.07;26.4;30.7;121.6;12.46
2013;Anual;14;Moratalaz;146;Vinateros;17563;11.74;57.71;30.55;31.09;28.7;32.6;122.9;11.91
2014;Anual;14;Moratalaz;146;Vinateros;17216;11.78;57.25;30.97;32.58;31.3;33.4;123.0;10.94
2015;Anual;14;Moratalaz;146;Vinateros;16872;11.4;56.87;31.73;35.49;34.6;36.0;124.7;9.54
2016;Anual;14;Moratalaz;146;Vinateros;16888;11.5;56.98;31.52;38.46;38.2;38.6;124.6;9.75
2017;Anual;14;Moratalaz;146;Vinateros;16767;11.47;57.42;31.11;40.51;40.9;40.3;125.8;9.85
2018;Anual;14;Moratalaz;146;Vinateros;16817;11.43;57.96;30.61;43.21;43.7;42.9;126.2;10.3
2019;Anual;14;Moratalaz;146;Vinateros;16868;11.45;58.62;29.93;45.4;45.1;45.5;127.9;11.34
2020;Anual;14;Moratalaz;146;Vinateros;17122;11.49;59.3;29.21;46.0;44.9;46.6;127.6;12.39
2021;Anual;14;Moratalaz;146;Vinateros;16859;11.36;59.93;28.71;47.3;46.0;48.0;127.4;12.84
2022;Anual;14;Moratalaz;146;Vinateros;16599;11.04;60.32;28.64;48.2;46.4;49.2;125.3;12.83
2005;Anual;10;Latina;101;Los Cármenes;18062;15.5;66.69;17.81;25.54;21.0;28.4;106.8;13.38
2006;Anual;10;Latina;101;Los Cármenes;18132;15.4;66.87;17.73;27.31;22.5;30.4;106.3;15.57
2007;Anual;10;Latina;101;Los Cármenes;17847;15.63;66.85;17.52;29.49;24.2;32.7;107.2;15.6
2008;Anual;10;Latina;101;Los Cármenes;17976;15.74;67.13;17.12;31.74;27.3;34.5;106.7;16.65
2009;Anual;10;Latina;101;Los Cármenes;18007;15.74;67.2;17.06;33.5;28.5;36.6;105.4;17.35
2010;Anual;10;Latina;101;Los Cármenes;17957;15.89;67.04;17.06;34.79;30.0;37.7;106.1;17.48
2011;Anual;10;Latina;101;Los Cármenes;17757;16.08;66.84;17.08;35.97;31.6;38.7;107.8;17.42
2012;Anual;10;Latina;101;Los Cármenes;17526;16.08;66.68;17.23;37.88;34.0;40.3;108.6;15.71
2013;Anual;10;Latina;101;Los Cármenes;17473;15.99;67.02;16.99;39.66;36.3;41.7;109.8;14.83
2014;Anual;10;Latina;101;Los Cármenes;17172;15.78;66.86;17.36;40.59;37.1;42.8;111.2;13.48
2015;Anual;10;Latina;101;Los Cármenes;16924;15.37;66.93;17.69;41.72;38.2;43.9;111.0;12.08
2016;Anual;10;Latina;101;Los Cármenes;16977;15.23;67.27;17.49;41.89;38.2;44.2;112.1;12.2
2017;Anual;10;Latina;101;Los Cármenes;17037;15.09;67.4;17.51;41.54;37.7;44.0;112.3;12.29
2018;Anual;10;Latina;101;Los Cármenes;17192;14.63;68.0;17.36;40.97;37.7;43.0;112.2;13.42
2019;Anual;10;Latina;101;Los Cármenes;17397;14.42;68.41;17.17;40.4;36.2;43.1;112.6;14.23
2020;Anual;10;Latina;101;Los Cármenes;17736;14.06;69.04;16.9;38.7;34.0;41.7;111.4;16.2
2021;Anual;10;Latina;101;Los Cármenes;17577;13.5;69.66;16.84;37.2;32.0;40.5;110.8;17.1
2022;Anual;10;Latina;101;Los Cármenes;17543;13.24;69.77;16.99;35.1;29.9;38.4;111.3;17.42
2005;Anual;2;Arganzuela;27;Atocha;1162;19.85;69.62;10.48;31.15;23.3;35.4;100.3;6.79
2006;Anual;2;Arganzuela;27;Atocha;1116;20.16;69.18;10.66;31.93;23.8;36.4;101.1;4.84
2007;Anual;2;Arganzuela;27;Atocha;1128;20.3;69.15;10.55;31.09;26.2;33.8;102.5;5.59
2008;Anual;2;Arganzuela;27;Atocha;1101;20.35;69.66;9.99;32.73;30.8;33.8;101.3;6.99
2009;Anual;2;Arganzuela;27;Atocha;1064;20.96;68.42;10.62;30.09;26.7;32.4;96.3;7.71
2010;Anual;2;Arganzuela;27;Atocha;1003;21.44;68.0;10.57;26.42;27.5;25.8;96.3;7.68
2011;Anual;2;Arganzuela;27;Atocha;986;21.5;68.36;10.14;23.0;23.1;23.0;98.4;7.51
